pegsolitaire-sequential,pegsolitaire-sequential-073,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p04.pddl, 100, 185, 3, 13, 4.333333, -13, 0.000000, 1.593738, -2, 0.272727, 0.993089, 22.816216, 13.621622, 94,23,1,15,23,15,15,19,9,3,53,35,0.660377,19,33,1,0.660377,15,1.73205,0.660377,4,0,4,0,34,0,0,0,5,12,allfeatures-pegsol,all-p04.pddl
pegsolitaire-sequential,pegsolitaire-sequential-063,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p03.pddl, 100, 185, 2, 11, 5.500000, -11, 0.000000, 1.456022, -2, 0.393939, 1.013227, 15.805406, 7.351351, 50,19,1,18,19,14,17,18,6,2,52,35,0.673077,19,33,0,0.673077,17,2.23607,0.673077,3,0,4,0,34,0,0,0,5,12,allfeatures-pegsol,all-p03.pddl
pegsolitaire-sequential,pegsolitaire-sequential-080,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p11.pddl, 100, 185, 1, 10, 10.000000, -10, 0.000000, 1.371131, -2, 0.242424, 1.045345, 0.000000, 0.000000, 23,16,1,16,16,12,16,16,9,1,50,32,0.64,17,33,0,0.64,16,2,0.64,2,0,4,0,34,0,0,0,5,10,allfeatures-pegsol,all-p11.pddl
pegsolitaire-sequential,pegsolitaire-sequential-105,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p20.pddl, 100, 185, 3, 24, 8.000000, -24, 0.000000, 2.877499, -2, 0.969697, 1.359252, 16.270271, 12.918920, 119,65,1,34,65,24,33,33,11,3,67,122,1.8209,34,32,1,1.8209,33,6.08276,1.8209,4,1.73205,4,0,34,0,0,0,5,24,allfeatures-pegsol,all-p20.pddl
pegsolitaire-sequential,pegsolitaire-sequential-071,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p14.pddl, 100, 185, 3, 13, 4.333333, -13, 0.000000, 1.673320, -2, 0.393939, 1.126523, 19.751352, 13.567568, 94,27,1,18,27,16,18,18,6,3,52,36,0.692308,19,33,0,0.692308,18,2.23607,0.692308,2,0,4,0,34,0,0,0,5,15,allfeatures-pegsol,all-p14.pddl
pegsolitaire-sequential,pegsolitaire-sequential-055,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p13.pddl, 100, 185, 2, 8, 4.000000, -8, 0.000000, 1.104536, -2, 0.181818, 0.833196, 10.702703, 4.459459, 37,15,1,13,15,8,13,14,6,2,48,27,0.5625,15,33,0,0.5625,13,1.73205,0.5625,3,0,4,0,34,0,0,0,5,9,allfeatures-pegsol,all-p13.pddl
pegsolitaire-sequential,pegsolitaire-sequential-030,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p01.pddl, 100, 185, 2, 12, 6.000000, -12, 0.000000, 1.649242, -1, 0.606061, 1.099294, 12.627027, 7.102703, 53,21,1,17,21,14,17,17,8,2,51,34,0.666667,18,33,0,0.666667,17,2.23607,0.666667,2,0,4,0,34,0,0,0,5,12,allfeatures-pegsol,all-p01.pddl
pegsolitaire-sequential,pegsolitaire-sequential-085,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p05.pddl, 100, 185, 2, 12, 6.000000, -12, 0.000000, 1.536229, -1, 0.424242, 1.015943, 14.010811, 7.394595, 52,22,1,17,22,16,17,18,6,2,52,35,0.673077,19,33,0,0.673077,17,2.23607,0.673077,3,0,4,0,34,0,0,0,5,12,allfeatures-pegsol,all-p05.pddl
pegsolitaire-sequential,pegsolitaire-sequential-060,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p02.pddl, 100, 185, 2, 11, 5.500000, -11, 0.000000, 1.449138, -2, 0.393939, 0.982865, 8.475676, 3.972973, 43,22,1,18,22,13,17,18,9,2,52,35,0.673077,19,33,0,0.673077,17,2.23607,0.673077,3,0,4,0,34,0,0,0,5,12,allfeatures-pegsol,all-p02.pddl
pegsolitaire-sequential,pegsolitaire-sequential-093,2,2,33,6,1,111,33,3,0,1,25,461,611,1072,1647,0,0,0,34,0,100,34,100,185,1734,34,33, 246, 1824, 0.138211, 7.41463, 53.6471, 0.970588, 33, 7.23529, 4.75926, 33, 7.23529, 4.75926, 456, 53.6471, 72.5996,456, 53.6471, 72.5996, 9, 6.26471, 1.92978, 72, 40.2353, 20.3485, 72, 40.2353, 20.3485, 72, 40.2353,20.3485,100, 641, 2465, 0.260041, 0.156006, 1, 76, 2.58651, 0.0832273, 33, 0.777682, 0.166455, 304, 7.34862,0.332909, 33,3.02509, 0.166455,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pegsol/problems/p08.pddl, 100, 185, 3, 12, 4.000000, -12, 0.000000, 1.456022, -1, 0.424242, 0.817620, 19.989189, 9.659459, 65,27,1,18,27,15,18,20,9,3,54,40,0.740741,21,33,0,0.740741,18,2.23607,0.740741,4,0,4,0,34,0,0,0,5,19,allfeatures-pegsol,all-p08.pddl
