elevators-sequencedstrips,elevators-sequencedstrips-p16_26_1,2,6,47,9,3,311,26,6,0,1,46,6004,3524,9528,18930,0,0,0,34,0,592,34,592,5072,31124,34,26, 316, 19552, 0.107595, 61.8734, 575.059, 0.764706, 27, 9.29412, 9.54719, 27, 9.29412, 6.95164, 2808, 575.059, 770.858,2808, 575.059, 704.08, 4, 3.05882, 1.69673, 376, 287.529, 159.493, 188, 143.765, 79.7463, 376, 287.529,159.493,592, 9960, 29512, 0.33749, 0.0594378, 1, 334, 36.4754, 1.79017, 414, 36.3812, 1.79017, 954, 88.9667,1.92022, 1194,88.8725, 1.79017,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p04.pddl, 592, 5072, 5, 82, 16.400000, -8, 0.000000, 0.595592, 1, 1.000000, 0.000000, 34.661869, 5.157926, 113,153,1,147,117,83,26,75,36,5,105,280,2.66667,36,26,43,2.66667,29,4.79583,2.66667,12,2.64575,8,4,34,4,0,0,26,98,allfeatures-elevators,all-p04.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p24_27_1,2,6,57,9,3,556,27,6,0,1,46,12114,6216,18330,38523,0,0,0,37,0,880,37,880,10668,64932,37,27, 410, 41472, 0.0902439, 101.151, 1120.86, 0.72973, 28, 11.0811, 9.99562, 28, 11.0811, 7.4919, 4536, 1120.86, 1331.75,4536, 1120.86, 1229.6, 5, 3.64865, 2.2205, 768, 560.432, 341.068, 384, 280.216, 170.534, 768, 560.432,341.068,880, 21036, 62508, 0.336533, 0.041833, 1, 522, 57.0347, 3.96277, 546, 56.9575, 3.96277, 1494, 144.834,8.34816, 1566,144.757, 3.96277,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p03.pddl, 880, 10668, 7, 118, 16.857143, -8, 0.000000, 0.555959, 1, 1.000000, 0.000000, 41.662636, 5.790027, 217,221,1,216,172,120,27,104,38,7,137,392,2.86131,52,27,58,2.86131,35,4.89898,2.86131,14,3.31662,10,5,37,5,0,0,27,148,allfeatures-elevators,all-p03.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p24_40_1,2,6,73,9,3,605,40,6,0,1,46,28784,11208,39992,91552,0,0,0,56,0,1432,56,1432,26696,161768,56,40, 968, 104960, 0.0578512, 108.43, 1874.29, 0.714286, 41, 17.2857, 14.6844, 41, 17.2857, 11.1447, 8640, 1874.29, 2291.63,8640, 1874.29, 2117.14, 8, 5.71429, 3.61403, 1312, 937.143, 592.701, 656, 468.571, 296.351, 1312, 937.143,592.701,1432, 52936, 157896, 0.335259, 0.0270515, 1, 1176, 88.1134, 6.18802, 1176, 88.1134, 6.18802, 3416, 226.6,14.7606, 3416,226.6, 6.18802,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p11.pddl, 1432, 26696, 7, 187, 26.714285, -6, 0.000000, 0.460750, 1, 1.000000, 0.000000, 60.087090, 8.000599, 278,323,1,339,264,188,40,130,73,7,178,546,3.06742,72,40,66,3.06742,31,5.47723,3.06742,13,3.60555,16,8,56,8,0,0,40,226,allfeatures-elevators,all-p11.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p40_60_1,2,6,109,9,3,1313,60,6,0,1,46,52152,20764,72916,164732,0,0,0,76,0,3068,76,3068,47768,290696,76,60, 1448, 188160, 0.0524862, 129.945, 2475.79, 0.789474, 61, 19.0526, 21.4046, 61, 19.0526, 15.1917, 12960, 2475.79, 3569.63,12960, 2475.79, 3243.56, 8, 6.31579, 3.26146, 1568, 1237.89, 639.246, 784, 618.947, 319.623, 1568, 1237.89,639.246,3068, 94808, 282968, 0.335048, 0.0323601, 1, 1392, 112.322, 3.56178, 1864, 112.24, 3.56178, 4032, 296.454,4.73924, 5448,296.372, 3.56178,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p20.pddl, 3068, 47768, 7, 267, 38.142857, -10, 0.000000, 0.442966, 1, 1.000000, 0.000000, 78.181099, 9.524304, 425,502,1,511,403,270,60,212,102,7,280,1025,3.66071,105,60,115,3.66071,57,8.30662,3.66071,14,4.24264,16,8,76,8,0,0,60,346,allfeatures-elevators,all-p20.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p24_49_1,2,6,82,9,3,614,49,6,0,1,46,35012,12873,47885,110965,0,0,0,65,0,1729,65,1729,32600,197804,65,49, 1184, 128576, 0.0548986, 108.595, 1978.09, 0.753846, 50, 18.2154, 17.8786, 50, 18.2154, 12.9953, 10584, 1978.09, 2710.23,10584, 1978.09, 2476.25, 8, 6.03077, 3.44615, 1312, 989.046, 565.169, 656, 494.523, 282.585, 1312, 989.046,565.169,1729, 64744, 193320, 0.334906, 0.0267052, 1, 1428, 93.4137, 5.75813, 1428, 93.4137, 5.75813, 4172, 243.9,13.7351, 4172,243.9, 5.75813,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p14.pddl, 1729, 32600, 7, 206, 29.428572, -7, 0.000000, 0.435551, 1, 1.000000, 0.000000, 69.941505, 8.825737, 331,371,1,395,310,212,49,153,86,7,210,684,3.25714,83,49,78,3.25714,35,6.32456,3.25714,14,3.74166,16,8,65,8,0,0,49,259,allfeatures-elevators,all-p14.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p24_46_1,2,6,79,9,3,611,46,6,0,1,46,32936,12318,45254,104494,0,0,0,62,0,1630,62,1630,30632,185792,62,46, 1112, 120704, 0.0557554, 108.547, 1946.84, 0.741935, 47, 17.9355, 16.8483, 47, 17.9355, 12.3809, 9936, 1946.84, 2575.13,9936, 1946.84, 2359.81, 8, 5.93548, 3.50056, 1312, 973.419, 574.091, 656, 486.71, 287.046, 1312, 973.419,574.091,1630, 60808, 181512, 0.335008, 0.0268057, 1, 1344, 91.8179, 5.89133, 1344, 91.8179, 5.89133, 3920, 238.691,14.0529, 3920,238.691, 5.89133,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p13.pddl, 1630, 30632, 7, 211, 30.142857, -6, 0.000000, 0.436101, 1, 1.000000, 0.000000, 66.646416, 10.077011, 287,382,1,402,315,217,46,139,88,7,193,643,3.33161,76,46,71,3.33161,43,6.63325,3.33161,14,3.87298,16,8,62,8,0,0,46,265,allfeatures-elevators,all-p13.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p16_14_1,2,6,35,9,3,299,14,6,0,1,46,3460,2552,6012,11142,0,0,0,22,0,340,22,340,2816,17060,22,14, 172, 10528, 0.127907, 61.2093, 478.545, 0.636364, 15, 7.81818, 5.05997, 15, 7.81818, 4.52906, 1512, 478.545, 442.516,1512, 478.545, 427.584, 4, 2.54545, 1.92418, 376, 239.273, 180.873, 188, 119.636, 90.4366, 376, 239.273,180.873,340, 5448, 15976, 0.341012, 0.0624082, 1, 164, 29.397, 2.18869, 176, 29.2515, 2.18869, 444, 66.1303,2.34769, 480,65.9848, 2.18869,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p01.pddl, 340, 2816, 5, 58, 11.600000, -7, 0.000000, 0.637089, 1, 1.000000, 0.000000, 22.741123, 3.591974, 78,99,1,102,81,59,14,56,28,5,74,215,2.90541,26,14,34,2.90541,21,4.3589,2.90541,12,3.31662,8,4,22,4,0,0,14,68,allfeatures-elevators,all-p01.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p16_22_1,2,6,43,9,3,307,22,6,0,1,46,5156,3200,8356,16334,0,0,0,30,0,508,30,508,4320,26436,30,22, 268, 16544, 0.11194, 61.7313, 551.467, 0.733333, 23, 8.93333, 8.18508, 23, 8.93333, 6.13696, 2376, 551.467, 671.107,2376, 551.467, 618.405, 4, 2.93333, 1.76887, 376, 275.733, 166.273, 188, 137.867, 83.1367, 376, 275.733,166.273,508, 8456, 25000, 0.33824, 0.0600757, 1, 258, 34.7451, 1.89809, 354, 34.6384, 1.89809, 726, 83.3844,2.03597, 1014,83.2778, 1.89809,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p05.pddl, 508, 4320, 5, 80, 16.000000, -8, 0.000000, 0.601834, 1, 1.000000, 0.000000, 26.664814, 4.571296, 100,165,1,152,121,81,22,77,39,5,103,333,3.23301,36,22,45,3.23301,31,5.74456,3.23301,13,3.60555,8,4,30,4,0,0,22,95,allfeatures-elevators,all-p05.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p24_21_1,2,6,51,9,3,550,21,6,0,1,46,9612,5472,15084,30843,0,0,0,31,0,700,31,700,8364,50736,31,21, 320, 32256, 0.096875, 100.8, 1040.52, 0.677419, 22, 10.3226, 7.71838, 22, 10.3226, 6.26504, 3528, 1040.52, 1061.69,3528, 1040.52, 1002.43, 5, 3.3871, 2.33732, 768, 520.258, 359.012, 384, 260.129, 179.506, 768, 520.258,359.012,700, 16428, 48684, 0.337441, 0.0426102, 1, 414, 52.5899, 4.30604, 414, 52.4977, 4.30604, 1170, 130.286,9.0713, 1170,130.194, 4.30604,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p02.pddl, 700, 8364, 7, 103, 14.714286, -7, 0.000000, 0.537188, 1, 1.000000, 0.000000, 29.935795, 4.361549, 163,208,1,189,149,108,21,93,34,7,120,349,2.90833,38,21,61,2.90833,25,4.3589,2.90833,14,3.60555,10,5,31,5,0,0,21,128,allfeatures-elevators,all-p02.pddl
elevators-sequencedstrips,elevators-sequencedstrips-p24_33_1,2,6,63,9,3,562,33,6,0,1,46,14616,6960,21576,46203,0,0,0,43,0,1060,43,1060,12972,79128,43,33, 500, 50688, 0.086, 101.376, 1178.79, 0.767442, 34, 11.6279, 12.0426, 34, 11.6279, 8.71519, 5544, 1178.79, 1574.77,5544, 1178.79, 1438.1, 5, 3.83721, 2.11231, 768, 589.395, 324.451, 384, 294.698, 162.226, 768, 589.395,324.451,1060, 25644, 76332, 0.335953, 0.0413352, 1, 630, 60.2392, 3.69017, 726, 60.1728, 3.69017, 1818, 155.322,7.77387, 2106,155.256, 3.69017,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/elevators/problems/p08.pddl, 1060, 12972, 7, 146, 20.857143, -8, 0.000000, 0.545997, 1, 1.000000, 0.000000, 45.178383, 6.824314, 241,291,1,270,213,148,33,134,52,7,173,522,3.01734,56,33,84,3.01734,31,5.19615,3.01734,14,3.60555,10,5,43,5,0,0,33,184,allfeatures-elevators,all-p08.pddl
